,Game,Country,AverageRating
730,Backgammon,Netherlands,6.38
731,Backgammon,New Zealand,6.62
732,Backgammon,Norway,6.88
733,Backgammon,Peru,6.25
734,Backgammon,Poland,7.33
735,Backgammon,Portugal,7.37
736,Backgammon,Romania,6.7
737,Backgammon,Russia,6.0
738,Backgammon,Saudi Arabia,9.0
739,Backgammon,Republic of Serbia,8.0
740,Backgammon,Slovenia,5.67
741,Backgammon,South Africa,6.5
742,Backgammon,South Korea,5.75
743,Backgammon,Spain,7.61
744,Backgammon,Sweden,6.44
745,Backgammon,Switzerland,6.0
746,Backgammon,Taiwan,7.5
747,Backgammon,Turkey,6.0
748,Backgammon,USA,6.7
749,Backgammon,Venezuela,10.0
750,Backgammon,Vietnam,6.5
751,BANG!,Argentina,6.95
752,BANG!,Australia,6.55
753,BANG!,Austria,6.75
754,BANG!,Belarus,5.0
755,BANG!,Belgium,7.38
756,BANG!,Bolivia,4.0
757,BANG!,Brazil,7.51
758,BANG!,Brunei,7.0
759,BANG!,Bulgaria,4.0
760,BANG!,Canada,6.99
761,BANG!,Chile,8.4
762,BANG!,China,7.2
763,BANG!,Colombia,7.75
764,BANG!,Croatia,3.0
765,BANG!,Czech Republic,7.56
766,BANG!,Denmark,7.25
767,BANG!,England,6.24
768,BANG!,Estonia,6.25
769,BANG!,Finland,6.89
770,BANG!,France,6.4
771,BANG!,Germany,6.77
772,BANG!,Greece,7.35
773,BANG!,Hungary,7.43
774,BANG!,India,6.0
775,BANG!,Indonesia,6.85
776,BANG!,Ireland,7.0
777,BANG!,Israel,7.75
778,BANG!,Italy,7.47
779,BANG!,Japan,5.38
780,BANG!,Latvia,7.33
781,BANG!,Lithuania,7.33
782,BANG!,Luxembourg,6.6
783,BANG!,Malaysia,6.47
784,BANG!,Mexico,8.0
785,BANG!,Netherlands,6.55
786,BANG!,New Zealand,6.11
787,BANG!,Norway,7.44
788,BANG!,Peru,6.0
789,BANG!,Philippines,6.0
790,BANG!,Poland,7.05
791,BANG!,Portugal,6.86
792,BANG!,Romania,7.03
793,BANG!,Russia,7.16
794,BANG!,Republic of Serbia,7.25
795,BANG!,Slovakia,8.63
796,BANG!,South Africa,4.5
797,BANG!,South Korea,7.57
798,BANG!,Spain,7.2
799,BANG!,Sweden,6.66
800,BANG!,Switzerland,7.0
801,BANG!,Taiwan,7.67
802,BANG!,Thailand,6.34
803,BANG!,Turkey,8.5
804,BANG!,Ukraine,8.12
805,BANG!,USA,6.9
806,BANG!,Venezuela,6.0
807,BANG!,Vietnam,6.0
808,Battle Line,Argentina,6.92
809,Battle Line,Australia,7.56
810,Battle Line,Azerbaijan,10.0
811,Battle Line,Belgium,7.8
812,Battle Line,Bolivia,10.0
813,Battle Line,Brazil,7.91
814,Battle Line,Brunei,8.0
815,Battle Line,Canada,7.81
816,Battle Line,Chile,8.0
817,Battle Line,China,7.15
818,Battle Line,Colombia,7.94
819,Battle Line,Croatia,9.5
820,Battle Line,Czech Republic,7.5
821,Battle Line,Denmark,4.98
822,Battle Line,England,7.0
823,Battle Line,Estonia,8.5
824,Battle Line,Finland,8.31
825,Battle Line,France,9.0
826,Battle Line,Germany,6.38
827,Battle Line,Greece,7.83
828,Battle Line,Guatemala,6.5
829,Battle Line,Hungary,7.5
830,Battle Line,Iceland,8.0
831,Battle Line,India,8.6
832,Battle Line,Ireland,7.25
833,Battle Line,Israel,8.0
834,Battle Line,Italy,7.79
835,Battle Line,Japan,7.56
836,Battle Line,Latvia,8.25
837,Battle Line,Lithuania,6.0
838,Battle Line,Luxembourg,1.0
839,Battle Line,Malaysia,6.5
840,Battle Line,Mexico,8.33
841,Battle Line,Moldova,10.0
842,Battle Line,Netherlands,7.08
843,Battle Line,New Zealand,7.73
844,Battle Line,Norway,8.0
845,Battle Line,Peru,7.0
846,Battle Line,Philippines,6.5
847,Battle Line,Poland,7.0
848,Battle Line,Portugal,7.42
849,Battle Line,Romania,8.8
850,Battle Line,Russia,8.14
851,Battle Line,Slovenia,8.0
852,Battle Line,South Africa,8.0
853,Battle Line,South Korea,7.54
854,Battle Line,Spain,7.94
855,Battle Line,Sweden,7.6
856,Battle Line,Taiwan,7.92
857,Battle Line,Thailand,7.92
858,Battle Line,Turkey,8.5
859,Battle Line,Ukraine,9.0
860,Battle Line,USA,7.75
861,Battle Line,Uruguay,9.5
862,Battle Line,Venezuela,8.0
863,Battle Line,Vietnam,8.75
864,Battlestar Galactica: The Board Game,Argentina,7.83
865,Battlestar Galactica: The Board Game,Australia,7.79
866,Battlestar Galactica: The Board Game,Austria,8.64
867,Battlestar Galactica: The Board Game,Belarus,8.25
868,Battlestar Galactica: The Board Game,Belgium,8.91
869,Battlestar Galactica: The Board Game,Brazil,8.75
870,Battlestar Galactica: The Board Game,Canada,7.95
871,Battlestar Galactica: The Board Game,Chile,7.84
872,Battlestar Galactica: The Board Game,China,7.55
873,Battlestar Galactica: The Board Game,Colombia,7.38
874,Battlestar Galactica: The Board Game,Croatia,5.67
875,Battlestar Galactica: The Board Game,Czech Republic,7.2
876,Battlestar Galactica: The Board Game,Denmark,7.46
877,Battlestar Galactica: The Board Game,England,7.4
878,Battlestar Galactica: The Board Game,Estonia,8.48
879,Battlestar Galactica: The Board Game,Finland,8.2
880,Battlestar Galactica: The Board Game,France,7.8
881,Battlestar Galactica: The Board Game,Germany,7.88
882,Battlestar Galactica: The Board Game,Greece,8.37
883,Battlestar Galactica: The Board Game,Hungary,7.14
884,Battlestar Galactica: The Board Game,Iceland,8.0
885,Battlestar Galactica: The Board Game,India,8.75
886,Battlestar Galactica: The Board Game,Indonesia,7.83
887,Battlestar Galactica: The Board Game,Ireland,6.5
888,Battlestar Galactica: The Board Game,Israel,8.67
889,Battlestar Galactica: The Board Game,Italy,7.58
890,Battlestar Galactica: The Board Game,Japan,5.6
891,Battlestar Galactica: The Board Game,Latvia,8.38
892,Battlestar Galactica: The Board Game,Lithuania,9.16
893,Battlestar Galactica: The Board Game,Luxembourg,9.0
894,Battlestar Galactica: The Board Game,Malaysia,8.33
895,Battlestar Galactica: The Board Game,Mexico,8.5
896,Battlestar Galactica: The Board Game,Netherlands,7.87
897,Battlestar Galactica: The Board Game,New Zealand,7.53
898,Battlestar Galactica: The Board Game,Norway,8.11
899,Battlestar Galactica: The Board Game,Peru,8.38
900,Battlestar Galactica: The Board Game,Philippines,7.25
901,Battlestar Galactica: The Board Game,Poland,7.86
902,Battlestar Galactica: The Board Game,Portugal,9.2
903,Battlestar Galactica: The Board Game,Qatar,7.4
904,Battlestar Galactica: The Board Game,Romania,9.33
905,Battlestar Galactica: The Board Game,Russia,7.98
906,Battlestar Galactica: The Board Game,Republic of Serbia,8.5
907,Battlestar Galactica: The Board Game,Slovakia,10.0
908,Battlestar Galactica: The Board Game,Slovenia,9.75
909,Battlestar Galactica: The Board Game,South Africa,8.75
910,Battlestar Galactica: The Board Game,South Korea,7.33
911,Battlestar Galactica: The Board Game,Spain,7.76
912,Battlestar Galactica: The Board Game,Sweden,7.45
913,Battlestar Galactica: The Board Game,Switzerland,6.4
914,Battlestar Galactica: The Board Game,Taiwan,8.05
915,Battlestar Galactica: The Board Game,Thailand,7.3
916,Battlestar Galactica: The Board Game,Turkey,9.0
917,Battlestar Galactica: The Board Game,Ukraine,8.63
918,Battlestar Galactica: The Board Game,USA,7.84
919,Battlestar Galactica: The Board Game,Venezuela,8.0
920,Betrayal at House on the Hill,Argentina,6.5
921,Betrayal at House on the Hill,Australia,7.11
922,Betrayal at House on the Hill,Austria,9.0
923,Betrayal at House on the Hill,Belgium,7.5
924,Betrayal at House on the Hill,Brazil,7.84
925,Betrayal at House on the Hill,Bulgaria,7.58
926,Betrayal at House on the Hill,Canada,7.38
927,Betrayal at House on the Hill,Chile,6.0
928,Betrayal at House on the Hill,China,7.01
929,Betrayal at House on the Hill,Colombia,7.67
930,Betrayal at House on the Hill,Costa Rica,8.0
931,Betrayal at House on the Hill,Croatia,4.75
932,Betrayal at House on the Hill,Czech Republic,7.0
933,Betrayal at House on the Hill,Denmark,7.14
934,Betrayal at House on the Hill,England,6.83
935,Betrayal at House on the Hill,Estonia,7.0
936,Betrayal at House on the Hill,Finland,7.14
937,Betrayal at House on the Hill,France,7.17
938,Betrayal at House on the Hill,Germany,7.03
939,Betrayal at House on the Hill,Greece,7.89
940,Betrayal at House on the Hill,Guatemala,8.5
941,Betrayal at House on the Hill,Hungary,8.0
942,Betrayal at House on the Hill,Iceland,8.0
943,Betrayal at House on the Hill,Indonesia,9.0
944,Betrayal at House on the Hill,Ireland,7.0
945,Betrayal at House on the Hill,Israel,5.78
946,Betrayal at House on the Hill,Italy,7.86
947,Betrayal at House on the Hill,Japan,6.1
948,Betrayal at House on the Hill,Latvia,7.33
949,Betrayal at House on the Hill,Lebanon,9.0
950,Betrayal at House on the Hill,Lithuania,6.5
951,Betrayal at House on the Hill,Macedonia,8.67
952,Betrayal at House on the Hill,Malaysia,7.78
953,Betrayal at House on the Hill,Mexico,7.5
954,Betrayal at House on the Hill,Netherlands,6.95
955,Betrayal at House on the Hill,New Zealand,7.0
956,Betrayal at House on the Hill,Norway,7.69
957,Betrayal at House on the Hill,Peru,8.5
958,Betrayal at House on the Hill,Philippines,7.13
959,Betrayal at House on the Hill,Poland,7.38
960,Betrayal at House on the Hill,Portugal,8.04
961,Betrayal at House on the Hill,Romania,9.17
962,Betrayal at House on the Hill,Russia,7.81
963,Betrayal at House on the Hill,Saudi Arabia,7.5
964,Betrayal at House on the Hill,Republic of Serbia,9.0
965,Betrayal at House on the Hill,Slovenia,9.0
966,Betrayal at House on the Hill,South Korea,7.25
967,Betrayal at House on the Hill,Spain,6.89
968,Betrayal at House on the Hill,Sweden,7.42
969,Betrayal at House on the Hill,Switzerland,6.6
970,Betrayal at House on the Hill,Taiwan,7.5
971,Betrayal at House on the Hill,Thailand,7.75
972,Betrayal at House on the Hill,Ukraine,7.0
973,Betrayal at House on the Hill,USA,7.34
974,Betrayal at House on the Hill,Uruguay,9.0
975,Blokus,Argentina,7.0
976,Blokus,Australia,7.18
977,Blokus,Austria,7.4
978,Blokus,Belarus,9.0
979,Blokus,Belgium,7.6
980,Blokus,Brazil,8.37
981,Blokus,Brunei,8.0
982,Blokus,Canada,7.32
983,Blokus,Chile,6.75
984,Blokus,China,7.16
985,Blokus,Colombia,10.0
986,Blokus,Croatia,9.0
987,Blokus,Czech Republic,6.36
988,Blokus,Denmark,6.9
989,Blokus,England,6.93
990,Blokus,Estonia,7.0
991,Blokus,Finland,7.21
992,Blokus,France,7.87
993,Blokus,Germany,7.58
994,Blokus,Greece,7.83
995,Blokus,Guatemala,9.0
996,Blokus,Hungary,7.89
997,Blokus,India,6.0
998,Blokus,Indonesia,5.83
999,Blokus,Ireland,7.5
1000,Blokus,Israel,6.7
1001,Blokus,Italy,7.2
1002,Blokus,Japan,7.34
1003,Blokus,Latvia,7.4
1004,Blokus,Luxembourg,8.0
1005,Blokus,Malaysia,7.01
1006,Blokus,Mexico,8.5
1007,Blokus,Moldova,10.0
1008,Blokus,Netherlands,7.24
1009,Blokus,New Zealand,6.98
1010,Blokus,Norway,7.77
1011,Blokus,Peru,7.0
1012,Blokus,Philippines,7.5
1013,Blokus,Poland,7.34
1014,Blokus,Portugal,7.41
1015,Blokus,Romania,8.5
1016,Blokus,Russia,7.58
1017,Blokus,Republic of Serbia,7.0
1018,Blokus,Slovakia,8.0
1019,Blokus,Slovenia,9.38
1020,Blokus,South Africa,5.33
1021,Blokus,South Korea,7.02
1022,Blokus,Spain,7.35
1023,Blokus,Sweden,6.85
1024,Blokus,Switzerland,6.93
1025,Blokus,Taiwan,8.04
1026,Blokus,Thailand,8.18
1027,Blokus,Ukraine,5.0
1028,Blokus,USA,7.23
1029,Bohnanza,Argentina,7.82
1030,Bohnanza,Australia,7.4
1031,Bohnanza,Austria,7.87
1032,Bohnanza,Belarus,5.0
1033,Bohnanza,Belgium,7.48
1034,Bohnanza,Brazil,7.5
1035,Bohnanza,Brunei,8.0
1036,Bohnanza,Bulgaria,6.0
1037,Bohnanza,Canada,7.46
1038,Bohnanza,Chile,7.59
1039,Bohnanza,China,7.16
1040,Bohnanza,Colombia,8.12
1041,Bohnanza,Costa Rica,9.0
1042,Bohnanza,Croatia,7.08
1043,Bohnanza,Czech Republic,6.5
1044,Bohnanza,Denmark,7.54
1045,Bohnanza,England,7.48
1046,Bohnanza,Estonia,7.57
1047,Bohnanza,Finland,7.71
1048,Bohnanza,France,7.48
1049,Bohnanza,Germany,7.71
1050,Bohnanza,Greece,7.45
1051,Bohnanza,Hungary,7.43
1052,Bohnanza,Iceland,8.0
1053,Bohnanza,India,7.7
1054,Bohnanza,Indonesia,7.14
1055,Bohnanza,Ireland,7.85
1056,Bohnanza,Israel,7.01
1057,Bohnanza,Italy,7.27
1058,Bohnanza,Japan,7.72
1059,Bohnanza,Latvia,7.25
1060,Bohnanza,Lithuania,6.33
1061,Bohnanza,Luxembourg,6.5
1062,Bohnanza,Malaysia,7.41
1063,Bohnanza,Mexico,8.3
1064,Bohnanza,Netherlands,7.51
1065,Bohnanza,New Zealand,7.51
1066,Bohnanza,Norway,7.83
1067,Bohnanza,Peru,5.5
1068,Bohnanza,Philippines,6.75
1069,Bohnanza,Poland,7.73
1070,Bohnanza,Portugal,7.21
1071,Bohnanza,Romania,7.66
1072,Bohnanza,Russia,7.18
1073,Bohnanza,Saudi Arabia,9.0
1074,Bohnanza,Republic of Serbia,7.08
1075,Bohnanza,Slovakia,8.0
1076,Bohnanza,Slovenia,8.5
1077,Bohnanza,South Africa,8.0
1078,Bohnanza,South Korea,7.63
1079,Bohnanza,Spain,7.5
1080,Bohnanza,Sweden,7.15
1081,Bohnanza,Switzerland,7.76
1082,Bohnanza,Taiwan,7.04
1083,Bohnanza,Thailand,7.96
1084,Bohnanza,Turkey,7.5
1085,Bohnanza,Uganda,7.5
1086,Bohnanza,Ukraine,4.75
1087,Bohnanza,USA,7.51
1088,Bohnanza,Uruguay,9.5
1089,Bohnanza,Venezuela,7.0
1090,Bohnanza,Vietnam,4.0
1091,Bohnanza,Zambia,7.0
1092,Camel Up,Argentina,7.5
1093,Camel Up,Australia,7.65
1094,Camel Up,Austria,7.17
1095,Camel Up,Belarus,5.0
1096,Camel Up,Belgium,7.2
1097,Camel Up,Brazil,7.95
1098,Camel Up,Bulgaria,7.5
1099,Camel Up,Canada,7.3
1100,Camel Up,Chile,8.16
1101,Camel Up,China,7.74
1102,Camel Up,Colombia,10.0
1103,Camel Up,Croatia,8.7
1104,Camel Up,Czech Republic,7.4
1105,Camel Up,Denmark,6.8
1106,Camel Up,England,7.13
1107,Camel Up,Finland,7.17
1108,Camel Up,France,6.07
1109,Camel Up,Germany,7.24
1110,Camel Up,Greece,7.47
1111,Camel Up,Hungary,7.71
1112,Camel Up,Iceland,7.5
1113,Camel Up,India,7.5
1114,Camel Up,Indonesia,9.67
1115,Camel Up,Ireland,7.94
1116,Camel Up,Israel,6.78
1117,Camel Up,Italy,7.3
1118,Camel Up,Japan,7.3
1119,Camel Up,Latvia,7.31
1120,Camel Up,Lithuania,8.0
1121,Camel Up,Luxembourg,7.0
1122,Camel Up,Malaysia,7.5
1123,Camel Up,Mexico,8.57
1124,Camel Up,Moldova,6.0
1125,Camel Up,Netherlands,7.0
1126,Camel Up,New Zealand,7.14
1127,Camel Up,Norway,6.5
1128,Camel Up,Peru,9.5
1129,Camel Up,Philippines,7.0
1130,Camel Up,Poland,7.66
1131,Camel Up,Portugal,7.54
1132,Camel Up,Qatar,7.2
1133,Camel Up,Romania,7.76
1134,Camel Up,Russia,7.43
1135,Camel Up,Saudi Arabia,8.0
1136,Camel Up,Republic of Serbia,7.69
1137,Camel Up,Slovakia,7.25
1138,Camel Up,Slovenia,8.0
1139,Camel Up,South Africa,8.25
1140,Camel Up,South Korea,7.32
1141,Camel Up,Spain,7.52
1142,Camel Up,Sweden,6.9
1143,Camel Up,Switzerland,7.35
1144,Camel Up,Taiwan,8.03
1145,Camel Up,Thailand,8.23
1146,Camel Up,Ukraine,8.0
1147,Camel Up,USA,7.38
1148,Camel Up,Uruguay,9.0
1149,Camel Up,Venezuela,5.5
1150,Camel Up,Vietnam,6.0
1151,Can't Stop,Albania,6.0
1152,Can't Stop,Argentina,5.0
1153,Can't Stop,Australia,6.54
1154,Can't Stop,Austria,6.75
1155,Can't Stop,Belgium,7.31
1156,Can't Stop,Brazil,6.93
1157,Can't Stop,Brunei,8.0
1158,Can't Stop,Bulgaria,8.0
1159,Can't Stop,Canada,7.35
1160,Can't Stop,Chile,7.5
1161,Can't Stop,China,7.38
1162,Can't Stop,Colombia,7.23
1163,Can't Stop,Czech Republic,6.5
1164,Can't Stop,Denmark,8.1
1165,Can't Stop,England,6.8
1166,Can't Stop,Estonia,8.0
1167,Can't Stop,Finland,6.83
1168,Can't Stop,France,7.59
1169,Can't Stop,Germany,7.45
1170,Can't Stop,Greece,7.1
1171,Can't Stop,Guatemala,7.0
1172,Can't Stop,Hungary,8.67
1173,Can't Stop,Israel,7.0
1174,Can't Stop,Italy,7.25
1175,Can't Stop,Japan,6.97
1176,Can't Stop,Latvia,7.75
1177,Can't Stop,Luxembourg,8.0
1178,Can't Stop,Malaysia,5.23
1179,Can't Stop,Mexico,7.9
1180,Can't Stop,Netherlands,7.07
1181,Can't Stop,New Zealand,7.17
1182,Can't Stop,Norway,7.28
1183,Can't Stop,Poland,6.55
1184,Can't Stop,Portugal,7.49
1185,Can't Stop,Russia,7.0
1186,Can't Stop,Republic of Serbia,8.0
1187,Can't Stop,South Africa,7.0
1188,Can't Stop,South Korea,7.27
1189,Can't Stop,Spain,7.64
1190,Can't Stop,Sweden,7.19
1191,Can't Stop,Switzerland,8.75
1192,Can't Stop,Taiwan,7.5
1193,Can't Stop,Thailand,7.0
1194,Can't Stop,Ukraine,3.0
1195,Can't Stop,USA,7.35
1196,Can't Stop,Uruguay,8.0
1197,Can't Stop,Vietnam,8.0
1198,Carcassonne,Albania,6.0
1199,Carcassonne,Argentina,8.15
1200,Carcassonne,Australia,7.92
1201,Carcassonne,Austria,8.17
1202,Carcassonne,The Bahamas,8.75
1203,Carcassonne,Belarus,9.0
1204,Carcassonne,Belgium,7.84
1205,Carcassonne,Bolivia,8.25
1206,Carcassonne,Bosnia and Herzegovina,10.0
1207,Carcassonne,Brazil,8.2
1208,Carcassonne,Brunei,8.0
1209,Carcassonne,Bulgaria,8.73
1210,Carcassonne,Canada,7.93
1211,Carcassonne,Chile,8.03
1212,Carcassonne,China,8.46
1213,Carcassonne,Colombia,8.39
1214,Carcassonne,Costa Rica,8.5
1215,Carcassonne,Croatia,8.58
1216,Carcassonne,Czech Republic,7.86
1217,Carcassonne,Denmark,7.95
1218,Carcassonne,Ecuador,8.0
1219,Carcassonne,England,7.98
1220,Carcassonne,Estonia,7.99
1221,Carcassonne,Fiji,10.0
1222,Carcassonne,Finland,7.76
1223,Carcassonne,France,7.83
1224,Carcassonne,Germany,8.17
1225,Carcassonne,Greece,7.85
1226,Carcassonne,Guatemala,8.25
1227,Carcassonne,Hungary,8.14
1228,Carcassonne,Iceland,7.71
1229,Carcassonne,India,7.83
1230,Carcassonne,Indonesia,7.92
1231,Carcassonne,Iran,8.0
1232,Carcassonne,Iraq,8.0
1233,Carcassonne,Ireland,8.05
1234,Carcassonne,Israel,7.42
1235,Carcassonne,Italy,7.93
1236,Carcassonne,Japan,7.63
1237,Carcassonne,Kenya,6.5
1238,Carcassonne,Latvia,8.38
1239,Carcassonne,Lithuania,7.96
1240,Carcassonne,Luxembourg,6.67
1241,Carcassonne,Macedonia,8.5
1242,Carcassonne,Malaysia,7.58
1243,Carcassonne,Mexico,8.4
1244,Carcassonne,Moldova,9.5
1245,Carcassonne,Mongolia,6.0
1246,Carcassonne,Netherlands,7.91
1247,Carcassonne,New Zealand,7.56
1248,Carcassonne,Norway,8.0
1249,Carcassonne,Panama,8.5
1250,Carcassonne,Paraguay,8.0
1251,Carcassonne,Peru,8.65
1252,Carcassonne,Philippines,8.04
1253,Carcassonne,Poland,7.93
1254,Carcassonne,Portugal,7.76
1255,Carcassonne,Puerto Rico,8.0
1256,Carcassonne,Qatar,8.1
1257,Carcassonne,Romania,8.7
1258,Carcassonne,Russia,8.07
1259,Carcassonne,Saudi Arabia,8.0
1260,Carcassonne,Republic of Serbia,8.58
1261,Carcassonne,Slovakia,8.42
1262,Carcassonne,Slovenia,7.78
1263,Carcassonne,South Africa,8.08
1264,Carcassonne,South Korea,7.75
1265,Carcassonne,Spain,8.1
1266,Carcassonne,Sri Lanka,8.0
1267,Carcassonne,Sweden,7.86
1268,Carcassonne,Switzerland,8.24
1269,Carcassonne,Taiwan,8.36
1270,Carcassonne,Thailand,7.56
1271,Carcassonne,Trinidad and Tobago,8.0
1272,Carcassonne,Turkey,9.1
1273,Carcassonne,Uganda,9.0
1274,Carcassonne,Ukraine,8.58
1275,Carcassonne,USA,7.97
1276,Carcassonne,Uruguay,9.0
1277,Carcassonne,Venezuela,9.25
1278,Carcassonne,Vietnam,7.83
1279,Carcassonne: Hunters and Gatherers,Argentina,8.33
1280,Carcassonne: Hunters and Gatherers,Australia,7.89
1281,Carcassonne: Hunters and Gatherers,Austria,6.9
1282,Carcassonne: Hunters and Gatherers,Belarus,9.0
1283,Carcassonne: Hunters and Gatherers,Belgium,7.44
1284,Carcassonne: Hunters and Gatherers,Bolivia,9.0
1285,Carcassonne: Hunters and Gatherers,Brazil,7.68
1286,Carcassonne: Hunters and Gatherers,Bulgaria,6.0
1287,Carcassonne: Hunters and Gatherers,Canada,7.65
1288,Carcassonne: Hunters and Gatherers,Chile,8.38
1289,Carcassonne: Hunters and Gatherers,China,7.5
1290,Carcassonne: Hunters and Gatherers,Colombia,9.0
1291,Carcassonne: Hunters and Gatherers,Croatia,8.5
1292,Carcassonne: Hunters and Gatherers,Czech Republic,7.25
1293,Carcassonne: Hunters and Gatherers,Denmark,7.5
1294,Carcassonne: Hunters and Gatherers,England,7.7
1295,Carcassonne: Hunters and Gatherers,Estonia,7.0
1296,Carcassonne: Hunters and Gatherers,Finland,7.34
1297,Carcassonne: Hunters and Gatherers,France,7.55
1298,Carcassonne: Hunters and Gatherers,Germany,7.0
1299,Carcassonne: Hunters and Gatherers,Greece,7.78
1300,Carcassonne: Hunters and Gatherers,Hungary,7.2
1301,Carcassonne: Hunters and Gatherers,India,7.0
1302,Carcassonne: Hunters and Gatherers,Indonesia,8.33
1303,Carcassonne: Hunters and Gatherers,Ireland,7.5
1304,Carcassonne: Hunters and Gatherers,Israel,9.0
1305,Carcassonne: Hunters and Gatherers,Italy,7.47
1306,Carcassonne: Hunters and Gatherers,Japan,6.95
1307,Carcassonne: Hunters and Gatherers,Latvia,7.5
1308,Carcassonne: Hunters and Gatherers,Lithuania,5.0
1309,Carcassonne: Hunters and Gatherers,Macedonia,8.5
1310,Carcassonne: Hunters and Gatherers,Malaysia,7.93
1311,Carcassonne: Hunters and Gatherers,Mexico,7.65
1312,Carcassonne: Hunters and Gatherers,Netherlands,7.32
1313,Carcassonne: Hunters and Gatherers,New Zealand,7.21
1314,Carcassonne: Hunters and Gatherers,Norway,7.18
1315,Carcassonne: Hunters and Gatherers,Poland,7.36
1316,Carcassonne: Hunters and Gatherers,Portugal,7.8
1317,Carcassonne: Hunters and Gatherers,Romania,9.05
1318,Carcassonne: Hunters and Gatherers,Russia,7.4
1319,Carcassonne: Hunters and Gatherers,Republic of Serbia,6.0
1320,Carcassonne: Hunters and Gatherers,Slovakia,4.0
1321,Carcassonne: Hunters and Gatherers,Slovenia,7.0
1322,Carcassonne: Hunters and Gatherers,South Africa,6.25
1323,Carcassonne: Hunters and Gatherers,South Korea,6.9
1324,Carcassonne: Hunters and Gatherers,Spain,7.41
1325,Carcassonne: Hunters and Gatherers,Sweden,7.48
1326,Carcassonne: Hunters and Gatherers,Switzerland,8.0
1327,Carcassonne: Hunters and Gatherers,Taiwan,8.5
1328,Carcassonne: Hunters and Gatherers,Thailand,7.5
1329,Carcassonne: Hunters and Gatherers,Ukraine,8.03
1330,Carcassonne: Hunters and Gatherers,USA,7.46
1331,Cards Against Humanity,Argentina,6.67
1332,Cards Against Humanity,Australia,6.12
1333,Cards Against Humanity,Belgium,8.33
1334,Cards Against Humanity,Brazil,6.54
1335,Cards Against Humanity,Bulgaria,6.5
1336,Cards Against Humanity,Canada,7.01
1337,Cards Against Humanity,Chile,7.5
1338,Cards Against Humanity,China,6.0
1339,Cards Against Humanity,Costa Rica,6.0
1340,Cards Against Humanity,Croatia,9.0
1341,Cards Against Humanity,Czech Republic,5.0
1342,Cards Against Humanity,Denmark,7.5
1343,Cards Against Humanity,England,6.25
1344,Cards Against Humanity,Estonia,4.0
1345,Cards Against Humanity,Finland,5.58
1346,Cards Against Humanity,Germany,5.39
1347,Cards Against Humanity,Greece,7.2
1348,Cards Against Humanity,Hungary,1.0
1349,Cards Against Humanity,Iceland,7.75
1350,Cards Against Humanity,India,5.5
1351,Cards Against Humanity,Ireland,7.4
1352,Cards Against Humanity,Israel,8.25
1353,Cards Against Humanity,Italy,7.4
1354,Cards Against Humanity,Latvia,7.0
1355,Cards Against Humanity,Lithuania,5.0
1356,Cards Against Humanity,Macedonia,8.0
1357,Cards Against Humanity,Malaysia,6.0
1358,Cards Against Humanity,Mexico,7.67
1359,Cards Against Humanity,Netherlands,7.47
1360,Cards Against Humanity,New Zealand,8.17
1361,Cards Against Humanity,Norway,3.0
1362,Cards Against Humanity,Peru,5.0
