Game,Country,AverageRating
Survive: Escape from Atlantis!,Hungary,5.0
Survive: Escape from Atlantis!,Indonesia,8.33
Survive: Escape from Atlantis!,Ireland,8.33
Survive: Escape from Atlantis!,Israel,8.17
Survive: Escape from Atlantis!,Italy,7.37
Survive: Escape from Atlantis!,Japan,6.93
Survive: Escape from Atlantis!,Latvia,6.33
Survive: Escape from Atlantis!,Lithuania,8.0
Survive: Escape from Atlantis!,Luxembourg,8.05
Survive: Escape from Atlantis!,Malaysia,7.83
Survive: Escape from Atlantis!,Mexico,8.45
Survive: Escape from Atlantis!,Netherlands,7.07
Survive: Escape from Atlantis!,New Zealand,8.18
Survive: Escape from Atlantis!,Norway,6.8
Survive: Escape from Atlantis!,Peru,7.0
Survive: Escape from Atlantis!,Philippines,8.0
Survive: Escape from Atlantis!,Poland,8.67
Survive: Escape from Atlantis!,Portugal,7.75
Survive: Escape from Atlantis!,Romania,8.33
Survive: Escape from Atlantis!,Russia,7.33
Survive: Escape from Atlantis!,Saudi Arabia,7.5
Survive: Escape from Atlantis!,Slovakia,10.0
Survive: Escape from Atlantis!,South Africa,8.0
Survive: Escape from Atlantis!,South Korea,7.45
Survive: Escape from Atlantis!,Spain,7.97
Survive: Escape from Atlantis!,Sweden,7.55
Survive: Escape from Atlantis!,Switzerland,7.0
Survive: Escape from Atlantis!,Taiwan,8.16
Survive: Escape from Atlantis!,Thailand,7.08
Survive: Escape from Atlantis!,Ukraine,8.33
Survive: Escape from Atlantis!,USA,7.55
Survive: Escape from Atlantis!,Uruguay,9.0
Survive: Escape from Atlantis!,Venezuela,8.0
Survive: Escape from Atlantis!,Vietnam,5.0
Sushi Go!,Argentina,7.55
Sushi Go!,Australia,7.43
Sushi Go!,Austria,7.64
Sushi Go!,Belarus,6.0
Sushi Go!,Belgium,5.75
Sushi Go!,Brazil,7.94
Sushi Go!,Bulgaria,9.5
Sushi Go!,Canada,7.45
Sushi Go!,Chile,5.96
Sushi Go!,China,7.13
Sushi Go!,Colombia,7.17
Sushi Go!,Czech Republic,8.0
Sushi Go!,Denmark,6.92
Sushi Go!,England,8.2
Sushi Go!,Finland,7.5
Sushi Go!,France,7.41
Sushi Go!,Germany,7.21
Sushi Go!,Greece,6.93
Sushi Go!,Hungary,7.2
Sushi Go!,Iceland,8.0
Sushi Go!,India,7.83
Sushi Go!,Indonesia,10.0
Sushi Go!,Iran,5.0
Sushi Go!,Ireland,8.48
Sushi Go!,Israel,7.26
Sushi Go!,Italy,7.49
Sushi Go!,Japan,6.25
Sushi Go!,Latvia,6.67
Sushi Go!,Lithuania,7.5
Sushi Go!,Luxembourg,9.0
Sushi Go!,Malaysia,7.75
Sushi Go!,Mexico,7.73
Sushi Go!,Netherlands,7.09
Sushi Go!,New Zealand,6.94
Sushi Go!,Norway,6.63
Sushi Go!,Peru,8.0
Sushi Go!,Philippines,7.37
Sushi Go!,Poland,7.09
Sushi Go!,Portugal,7.53
Sushi Go!,Romania,8.48
Sushi Go!,Russia,7.5
Sushi Go!,Republic of Serbia,7.3
Sushi Go!,Slovakia,10.0
Sushi Go!,Slovenia,8.0
Sushi Go!,South Africa,7.92
Sushi Go!,South Korea,7.42
Sushi Go!,Spain,7.41
Sushi Go!,Sweden,6.59
Sushi Go!,Switzerland,6.63
Sushi Go!,Taiwan,7.59
Sushi Go!,Thailand,7.4
Sushi Go!,Turkey,7.5
Sushi Go!,Uganda,7.0
Sushi Go!,Ukraine,6.0
Sushi Go!,USA,7.49
Sushi Go!,Uruguay,8.75
Sushi Go!,Venezuela,7.0
Sushi Go!,Vietnam,7.25
Taboo,Argentina,6.33
Taboo,Australia,6.56
Taboo,Austria,5.42
Taboo,Belgium,5.83
Taboo,Brazil,7.75
Taboo,Brunei,8.0
Taboo,Bulgaria,5.75
Taboo,Canada,6.47
Taboo,Chile,7.0
Taboo,China,8.0
Taboo,Croatia,5.4
Taboo,Denmark,5.5
Taboo,Finland,6.03
Taboo,France,6.63
Taboo,Germany,6.73
Taboo,Greece,6.68
Taboo,Hungary,6.25
Taboo,India,8.0
Taboo,Ireland,5.5
Taboo,Israel,8.0
Taboo,Italy,6.65
Taboo,Japan,6.67
Taboo,Malaysia,5.0
Taboo,Mexico,8.0
Taboo,Netherlands,6.75
Taboo,New Zealand,5.5
Taboo,Norway,6.0
Taboo,Paraguay,6.0
Taboo,Peru,6.0
Taboo,Philippines,5.5
Taboo,Poland,7.13
Taboo,Portugal,6.76
Taboo,Qatar,7.4
Taboo,Russia,6.5
Taboo,Slovenia,7.0
Taboo,South Africa,6.0
Taboo,South Korea,10.0
Taboo,Spain,6.08
Taboo,Sweden,7.8
Taboo,Switzerland,7.5
Taboo,Turkey,7.0
Taboo,USA,6.45
Taboo,Venezuela,8.0
Takenoko,Argentina,7.93
Takenoko,Australia,7.51
Takenoko,Austria,8.0
Takenoko,Belarus,4.0
Takenoko,Belgium,7.89
Takenoko,Brazil,8.12
Takenoko,Bulgaria,8.0
Takenoko,Canada,7.8
Takenoko,Chile,7.37
Takenoko,China,7.46
Takenoko,Colombia,9.0
Takenoko,Croatia,7.73
Takenoko,Czech Republic,7.22
Takenoko,Denmark,7.64
Takenoko,England,7.69
Takenoko,Estonia,7.5
Takenoko,Finland,7.37
Takenoko,France,7.18
Takenoko,Germany,7.69
Takenoko,Greece,7.9
Takenoko,Guatemala,8.0
Takenoko,Hungary,8.06
Takenoko,Iceland,7.0
Takenoko,India,8.17
Takenoko,Indonesia,8.0
Takenoko,Ireland,7.88
Takenoko,Israel,7.42
Takenoko,Italy,7.5
Takenoko,Japan,6.31
Takenoko,Latvia,7.5
Takenoko,Lithuania,8.88
Takenoko,Luxembourg,8.0
Takenoko,Macedonia,8.33
Takenoko,Malaysia,8.3
Takenoko,Mexico,7.59
Takenoko,Moldova,10.0
Takenoko,Netherlands,7.28
Takenoko,New Zealand,7.42
Takenoko,Norway,6.74
Takenoko,Peru,9.0
Takenoko,Philippines,8.7
Takenoko,Poland,7.7
Takenoko,Portugal,8.27
Takenoko,Qatar,6.8
Takenoko,Romania,7.73
Takenoko,Russia,8.33
Takenoko,Republic of Serbia,6.83
Takenoko,Slovakia,8.07
Takenoko,Slovenia,9.0
Takenoko,South Africa,8.6
Takenoko,South Korea,6.75
Takenoko,Spain,7.91
Takenoko,Sweden,7.08
Takenoko,Switzerland,7.6
Takenoko,Taiwan,7.75
Takenoko,Thailand,7.31
Takenoko,Uganda,6.0
Takenoko,Ukraine,8.63
Takenoko,USA,7.61
Takenoko,Uruguay,8.5
Takenoko,Vietnam,7.1
Terra Mystica,Argentina,8.39
Terra Mystica,Australia,8.29
Terra Mystica,Austria,8.5
Terra Mystica,Azerbaijan,8.0
Terra Mystica,Belarus,9.0
Terra Mystica,Belgium,8.42
Terra Mystica,Brazil,9.2
Terra Mystica,Bulgaria,7.0
Terra Mystica,Canada,8.44
Terra Mystica,Chile,7.5
Terra Mystica,China,8.55
Terra Mystica,Colombia,9.64
Terra Mystica,Croatia,9.07
Terra Mystica,Czech Republic,9.19
Terra Mystica,Denmark,8.11
Terra Mystica,Ecuador,9.0
Terra Mystica,England,8.34
Terra Mystica,Estonia,8.6
Terra Mystica,Finland,8.57
Terra Mystica,France,8.63
Terra Mystica,Germany,8.68
Terra Mystica,Greece,8.86
Terra Mystica,Honduras,8.8
Terra Mystica,Hungary,8.36
Terra Mystica,Iceland,8.0
Terra Mystica,India,8.25
Terra Mystica,Indonesia,10.0
Terra Mystica,Ireland,8.0
Terra Mystica,Israel,8.34
Terra Mystica,Italy,8.62
Terra Mystica,Japan,8.05
Terra Mystica,Latvia,8.63
Terra Mystica,Lebanon,9.0
Terra Mystica,Lithuania,9.13
Terra Mystica,Malaysia,9.0
Terra Mystica,Mexico,8.88
Terra Mystica,Netherlands,8.33
Terra Mystica,New Zealand,8.18
Terra Mystica,Norway,8.69
Terra Mystica,Philippines,7.5
Terra Mystica,Poland,8.47
Terra Mystica,Portugal,7.99
Terra Mystica,Qatar,7.2
Terra Mystica,Romania,8.5
Terra Mystica,Russia,7.94
Terra Mystica,Republic of Serbia,9.23
Terra Mystica,Slovakia,9.6
Terra Mystica,Slovenia,9.5
Terra Mystica,South Africa,9.0
Terra Mystica,South Korea,8.48
Terra Mystica,Spain,8.42
Terra Mystica,Sweden,8.0
Terra Mystica,Switzerland,7.35
Terra Mystica,Taiwan,9.05
Terra Mystica,Thailand,8.64
Terra Mystica,Turkey,8.5
Terra Mystica,Ukraine,7.71
Terra Mystica,USA,8.23
Terra Mystica,Venezuela,8.0
Terra Mystica,Vietnam,7.5
Terraforming Mars,Argentina,8.83
Terraforming Mars,Australia,8.06
Terraforming Mars,Austria,8.5
Terraforming Mars,Belarus,10.0
Terraforming Mars,Belgium,8.36
Terraforming Mars,Bolivia,5.25
Terraforming Mars,Brazil,8.97
Terraforming Mars,Bulgaria,9.0
Terraforming Mars,Canada,8.66
Terraforming Mars,Chile,8.48
Terraforming Mars,China,8.85
Terraforming Mars,Colombia,8.71
Terraforming Mars,Croatia,8.8
Terraforming Mars,Czech Republic,8.95
Terraforming Mars,Denmark,8.58
Terraforming Mars,England,8.13
Terraforming Mars,Estonia,9.53
Terraforming Mars,Finland,8.05
Terraforming Mars,France,8.87
Terraforming Mars,Germany,8.64
Terraforming Mars,Greece,8.96
Terraforming Mars,Guatemala,10.0
Terraforming Mars,Hungary,8.87
Terraforming Mars,Iceland,8.5
Terraforming Mars,India,9.25
Terraforming Mars,Indonesia,10.0
Terraforming Mars,Ireland,8.92
Terraforming Mars,Israel,8.95
Terraforming Mars,Italy,8.38
Terraforming Mars,Japan,8.88
Terraforming Mars,Latvia,9.1
Terraforming Mars,Lebanon,10.0
Terraforming Mars,Lithuania,8.43
Terraforming Mars,Luxembourg,6.67
Terraforming Mars,Malaysia,10.0
Terraforming Mars,Mexico,8.95
Terraforming Mars,Netherlands,8.21
Terraforming Mars,New Zealand,8.53
Terraforming Mars,Norway,7.92
Terraforming Mars,Paraguay,9.0
Terraforming Mars,Peru,8.5
Terraforming Mars,Philippines,8.4
Terraforming Mars,Poland,8.89
Terraforming Mars,Portugal,8.08
Terraforming Mars,Qatar,7.8
Terraforming Mars,Romania,8.74
Terraforming Mars,Russia,8.32
Terraforming Mars,Republic of Serbia,9.1
Terraforming Mars,Slovakia,9.85
Terraforming Mars,Slovenia,9.0
Terraforming Mars,South Africa,8.0
Terraforming Mars,South Korea,8.49
Terraforming Mars,Spain,8.81
Terraforming Mars,Sweden,7.82
Terraforming Mars,Switzerland,8.63
Terraforming Mars,Taiwan,8.24
Terraforming Mars,Thailand,8.7
Terraforming Mars,Ukraine,8.17
Terraforming Mars,USA,8.51
Terraforming Mars,Uruguay,9.0
Terraforming Mars,Venezuela,8.0
The Castles of Burgundy,Argentina,8.63
The Castles of Burgundy,Australia,8.26
The Castles of Burgundy,Austria,9.17
The Castles of Burgundy,Belarus,8.0
The Castles of Burgundy,Belgium,8.27
The Castles of Burgundy,Bolivia,9.0
The Castles of Burgundy,Brazil,8.68
The Castles of Burgundy,Bulgaria,9.6
The Castles of Burgundy,Canada,8.28
The Castles of Burgundy,Chile,8.44
The Castles of Burgundy,China,8.79
The Castles of Burgundy,Colombia,8.5
The Castles of Burgundy,Croatia,8.2
The Castles of Burgundy,Czech Republic,8.3
The Castles of Burgundy,Denmark,8.24
The Castles of Burgundy,Ecuador,9.0
The Castles of Burgundy,England,8.46
The Castles of Burgundy,Estonia,9.35
The Castles of Burgundy,Finland,7.95
The Castles of Burgundy,France,8.53
The Castles of Burgundy,Germany,8.27
The Castles of Burgundy,Greece,8.65
The Castles of Burgundy,Guatemala,8.0
The Castles of Burgundy,Honduras,8.1
The Castles of Burgundy,Hungary,8.29
The Castles of Burgundy,Iceland,9.5
The Castles of Burgundy,India,8.83
The Castles of Burgundy,Indonesia,9.0
The Castles of Burgundy,Iran,9.0
The Castles of Burgundy,Ireland,8.58
The Castles of Burgundy,Israel,8.85
The Castles of Burgundy,Italy,8.23
The Castles of Burgundy,Japan,7.55
The Castles of Burgundy,Kenya,8.0
The Castles of Burgundy,Latvia,8.81
The Castles of Burgundy,Lithuania,6.83
The Castles of Burgundy,Luxembourg,6.83
The Castles of Burgundy,Malaysia,8.83
The Castles of Burgundy,Mexico,9.24
The Castles of Burgundy,Netherlands,8.15
The Castles of Burgundy,New Zealand,8.01
The Castles of Burgundy,Norway,8.49
The Castles of Burgundy,Peru,7.0
The Castles of Burgundy,Philippines,8.08
The Castles of Burgundy,Poland,8.73
The Castles of Burgundy,Portugal,8.42
The Castles of Burgundy,Qatar,9.0
The Castles of Burgundy,Romania,8.99
The Castles of Burgundy,Russia,9.02
The Castles of Burgundy,Republic of Serbia,9.5
The Castles of Burgundy,Slovakia,6.5
The Castles of Burgundy,Slovenia,8.0
The Castles of Burgundy,South Africa,8.5
The Castles of Burgundy,South Korea,8.35
The Castles of Burgundy,Spain,8.59
The Castles of Burgundy,Sweden,7.86
The Castles of Burgundy,Switzerland,7.45
The Castles of Burgundy,Taiwan,8.7
The Castles of Burgundy,Thailand,9.13
The Castles of Burgundy,Ukraine,9.5
The Castles of Burgundy,USA,8.38
The Castles of Burgundy,Venezuela,9.5
The Castles of Burgundy,Vietnam,10.0
The Pillars of the Earth,Argentina,7.58
The Pillars of the Earth,Australia,7.43
The Pillars of the Earth,Austria,7.85
The Pillars of the Earth,Belgium,7.92
The Pillars of the Earth,Bolivia,9.0
The Pillars of the Earth,Brazil,8.04
The Pillars of the Earth,Canada,7.77
The Pillars of the Earth,Chile,8.21
The Pillars of the Earth,China,8.78
The Pillars of the Earth,Colombia,8.0
The Pillars of the Earth,Croatia,7.5
The Pillars of the Earth,Czech Republic,7.29
The Pillars of the Earth,Denmark,7.0
The Pillars of the Earth,England,8.0
The Pillars of the Earth,Estonia,7.0
The Pillars of the Earth,Finland,6.78
The Pillars of the Earth,France,7.14
The Pillars of the Earth,Germany,7.86
The Pillars of the Earth,Greece,7.52
The Pillars of the Earth,Guatemala,10.0
The Pillars of the Earth,Hungary,8.75
The Pillars of the Earth,Iceland,8.0
The Pillars of the Earth,India,8.0
The Pillars of the Earth,Indonesia,7.5
The Pillars of the Earth,Ireland,8.56
The Pillars of the Earth,Israel,7.8
The Pillars of the Earth,Italy,7.42
The Pillars of the Earth,Japan,6.79
The Pillars of the Earth,Latvia,8.25
The Pillars of the Earth,Lithuania,6.3
The Pillars of the Earth,Luxembourg,9.5
The Pillars of the Earth,Malaysia,4.25
The Pillars of the Earth,Mexico,8.21
The Pillars of the Earth,Netherlands,7.54
The Pillars of the Earth,New Zealand,7.03
The Pillars of the Earth,Norway,8.08
The Pillars of the Earth,Peru,8.5
The Pillars of the Earth,Philippines,6.0
The Pillars of the Earth,Poland,7.59
The Pillars of the Earth,Portugal,7.06
The Pillars of the Earth,Romania,8.94
The Pillars of the Earth,Republic of Serbia,8.5
The Pillars of the Earth,Slovakia,7.0
The Pillars of the Earth,Slovenia,9.0
The Pillars of the Earth,South Africa,7.38
The Pillars of the Earth,South Korea,7.58
The Pillars of the Earth,Spain,7.57
The Pillars of the Earth,Sweden,7.6
The Pillars of the Earth,Switzerland,7.5
The Pillars of the Earth,Taiwan,7.95
The Pillars of the Earth,Thailand,7.5
The Pillars of the Earth,Trinidad and Tobago,9.0
The Pillars of the Earth,Ukraine,7.0
The Pillars of the Earth,USA,7.53
The Pillars of the Earth,Uruguay,9.2
The Pillars of the Earth,Venezuela,7.5
The Princes of Florence,Argentina,7.6
The Princes of Florence,Australia,7.48
The Princes of Florence,Austria,8.42
The Princes of Florence,Belgium,8.31
The Princes of Florence,Brazil,8.4
The Princes of Florence,Canada,7.95
The Princes of Florence,Chile,7.67
The Princes of Florence,China,8.07
The Princes of Florence,Colombia,8.0
The Princes of Florence,Croatia,8.7
The Princes of Florence,Czech Republic,7.5
The Princes of Florence,Denmark,7.0
The Princes of Florence,England,7.33
The Princes of Florence,Estonia,9.0
The Princes of Florence,Finland,7.85
The Princes of Florence,France,8.63
The Princes of Florence,Germany,8.24
The Princes of Florence,Greece,8.39
The Princes of Florence,Guatemala,9.0
The Princes of Florence,Hungary,8.89
The Princes of Florence,Iceland,8.0
The Princes of Florence,India,10.0
The Princes of Florence,Indonesia,7.0
The Princes of Florence,Iran,8.0
The Princes of Florence,Ireland,8.88
The Princes of Florence,Israel,8.57
The Princes of Florence,Italy,8.15
The Princes of Florence,Japan,6.3
The Princes of Florence,Lithuania,7.33
The Princes of Florence,Malaysia,5.93
The Princes of Florence,Mexico,8.38
The Princes of Florence,Moldova,7.0
The Princes of Florence,Netherlands,8.03
The Princes of Florence,New Zealand,7.69
The Princes of Florence,Norway,7.76
The Princes of Florence,Peru,8.25
The Princes of Florence,Philippines,5.0
The Princes of Florence,Poland,7.3
The Princes of Florence,Portugal,7.86
The Princes of Florence,Qatar,7.6
The Princes of Florence,Romania,8.9
The Princes of Florence,Russia,7.5
The Princes of Florence,Republic of Serbia,7.0
The Princes of Florence,Slovakia,4.0
The Princes of Florence,Slovenia,10.0
The Princes of Florence,South Africa,8.67
The Princes of Florence,South Korea,8.67
The Princes of Florence,Spain,7.95
The Princes of Florence,Sweden,7.68
The Princes of Florence,Switzerland,8.67
The Princes of Florence,Taiwan,7.82
The Princes of Florence,Thailand,7.93
The Princes of Florence,USA,7.88
The Princes of Florence,Venezuela,8.0
The Princes of Florence,Vietnam,8.0
The Resistance,Argentina,8.0
The Resistance,Australia,7.81
The Resistance,Austria,7.75
The Resistance,Belarus,6.5
The Resistance,Belgium,7.53
The Resistance,Brazil,8.26
The Resistance,Bulgaria,7.33
The Resistance,Canada,7.82
The Resistance,Chile,7.89
The Resistance,China,7.38
The Resistance,Colombia,8.06
The Resistance,Croatia,8.5
The Resistance,Czech Republic,8.0
The Resistance,Denmark,7.24
The Resistance,England,7.08
The Resistance,Estonia,6.5
The Resistance,Finland,7.49
The Resistance,France,7.77
The Resistance,Germany,7.53
The Resistance,Greece,7.86
The Resistance,Guatemala,10.0
The Resistance,Hungary,6.0
The Resistance,India,8.25
The Resistance,Indonesia,8.5
The Resistance,Ireland,8.11
The Resistance,Israel,7.9
The Resistance,Italy,7.57
The Resistance,Japan,5.93
The Resistance,Latvia,8.83
The Resistance,Lithuania,7.14
The Resistance,Luxembourg,8.0
The Resistance,Macedonia,7.0
The Resistance,Malaysia,8.83
The Resistance,Mexico,8.59
The Resistance,Moldova,9.5
The Resistance,Netherlands,7.13
The Resistance,New Zealand,7.79
The Resistance,Norway,7.6
The Resistance,Peru,7.33
The Resistance,Philippines,7.88
The Resistance,Poland,7.18
The Resistance,Portugal,7.64
The Resistance,Puerto Rico,9.0
The Resistance,Qatar,7.2
The Resistance,Romania,7.33
The Resistance,Russia,7.03
The Resistance,Saudi Arabia,9.0
The Resistance,Republic of Serbia,7.75
The Resistance,Slovakia,8.6
The Resistance,Slovenia,10.0
The Resistance,South Africa,7.33
The Resistance,South Korea,7.38
The Resistance,Spain,7.39
The Resistance,Sweden,7.26
The Resistance,Switzerland,6.75
The Resistance,Taiwan,7.68
The Resistance,Thailand,6.8
The Resistance,Turkey,8.75
The Resistance,Uganda,8.0
The Resistance,Ukraine,9.5
The Resistance,USA,7.6
The Resistance,Uruguay,8.75
The Resistance,Venezuela,10.0
The Resistance,Vietnam,8.0
The Resistance: Avalon,Argentina,8.19
The Resistance: Avalon,Australia,8.15
The Resistance: Avalon,Austria,7.9
The Resistance: Avalon,Belarus,7.25
The Resistance: Avalon,Belgium,7.78
The Resistance: Avalon,Brazil,8.36
The Resistance: Avalon,Bulgaria,7.0
The Resistance: Avalon,Canada,8.08
The Resistance: Avalon,Chile,7.7
The Resistance: Avalon,China,7.65
The Resistance: Avalon,Colombia,8.5
The Resistance: Avalon,Croatia,8.67
The Resistance: Avalon,Czech Republic,8.2
The Resistance: Avalon,Denmark,8.0
The Resistance: Avalon,England,8.28
The Resistance: Avalon,Estonia,7.9
The Resistance: Avalon,Finland,7.41
The Resistance: Avalon,France,8.08
The Resistance: Avalon,Germany,7.46
The Resistance: Avalon,Greece,8.22
The Resistance: Avalon,Hungary,7.67
The Resistance: Avalon,Iceland,10.0
The Resistance: Avalon,India,9.0
The Resistance: Avalon,Indonesia,9.1
The Resistance: Avalon,Ireland,8.0
The Resistance: Avalon,Israel,8.38
The Resistance: Avalon,Italy,7.93
The Resistance: Avalon,Japan,6.74
The Resistance: Avalon,Latvia,7.38
The Resistance: Avalon,Lithuania,6.0
The Resistance: Avalon,Malaysia,8.63
The Resistance: Avalon,Mexico,8.44
The Resistance: Avalon,Moldova,10.0
The Resistance: Avalon,Netherlands,7.89
The Resistance: Avalon,New Zealand,8.0
The Resistance: Avalon,Norway,7.58
The Resistance: Avalon,Philippines,9.17
The Resistance: Avalon,Poland,8.12
The Resistance: Avalon,Portugal,8.5
The Resistance: Avalon,Qatar,9.4
The Resistance: Avalon,Romania,8.85
The Resistance: Avalon,Russia,8.0
The Resistance: Avalon,Republic of Serbia,7.63
The Resistance: Avalon,Slovenia,7.2
The Resistance: Avalon,South Africa,9.0
The Resistance: Avalon,South Korea,7.64
The Resistance: Avalon,Spain,7.72
The Resistance: Avalon,Sweden,7.32
The Resistance: Avalon,Switzerland,8.14
The Resistance: Avalon,Taiwan,7.8
The Resistance: Avalon,Thailand,8.57
The Resistance: Avalon,Ukraine,9.0
The Resistance: Avalon,USA,7.86
The Resistance: Avalon,Uruguay,9.0
The Resistance: Avalon,Venezuela,8.0
The Resistance: Avalon,Vietnam,8.63
Through the Ages: A Story of Civilization,Argentina,7.0
Through the Ages: A Story of Civilization,Australia,7.4
Through the Ages: A Story of Civilization,Austria,9.0
Through the Ages: A Story of Civilization,Azerbaijan,10.0
Through the Ages: A Story of Civilization,Belgium,8.75
Through the Ages: A Story of Civilization,Brazil,8.89
Through the Ages: A Story of Civilization,Canada,8.14
Through the Ages: A Story of Civilization,Chile,7.0
Through the Ages: A Story of Civilization,China,8.7
Through the Ages: A Story of Civilization,Colombia,8.5
Through the Ages: A Story of Civilization,Croatia,8.7
Through the Ages: A Story of Civilization,Czech Republic,8.79
Through the Ages: A Story of Civilization,Denmark,6.52
Through the Ages: A Story of Civilization,England,7.75
Through the Ages: A Story of Civilization,Estonia,6.67
Through the Ages: A Story of Civilization,Finland,8.28
Through the Ages: A Story of Civilization,France,8.55
Through the Ages: A Story of Civilization,Germany,8.61
Through the Ages: A Story of Civilization,Greece,9.0
Through the Ages: A Story of Civilization,Hungary,5.8
Through the Ages: A Story of Civilization,India,9.17
Through the Ages: A Story of Civilization,Indonesia,7.9
Through the Ages: A Story of Civilization,Ireland,9.5
Through the Ages: A Story of Civilization,Israel,8.74
Through the Ages: A Story of Civilization,Italy,8.73
Through the Ages: A Story of Civilization,Japan,5.67
Through the Ages: A Story of Civilization,Latvia,9.0
Through the Ages: A Story of Civilization,Lithuania,9.17
Through the Ages: A Story of Civilization,Malaysia,7.14
Through the Ages: A Story of Civilization,Mexico,9.33
Through the Ages: A Story of Civilization,Netherlands,7.56
Through the Ages: A Story of Civilization,New Zealand,7.25
Through the Ages: A Story of Civilization,Norway,7.25
